"","V1"
"4935",12
"4936",9
"4937",5
"4938",7
"4939",19
"4940",13
"4941",16
"4942",15
"4943",10
"4944",19
"4945",14
"4946",2
"4947",12
"4948",5
"4949",11
"4950",6
"4951",2
"4952",7
"4954",13
"4955",15
"4956",7
"4957",5
"4958",3
"4959",8
"4960",12
"4961",13
"4962",8
"4963",15
"4964",15
"4965",7
"4966",8
"4967",1
"4968",14
"4969",17
"4970",19
"4971",19
"4972",19
"4973",11
"4974",15
"4975",1
"4976",11
"4977",7
"4978",15
"4979",8
"4980",1
"4981",7
"4982",10
"4983",20
"4984",19
"4985",20
"4986",1
"4987",11
"4988",12
"4989",8
"4990",13
"4991",17
"4992",16
"4993",8
"4994",19
"4995",15
"4996",2
"4997",19
"4998",16
"4999",8
"5000",14
"5001",3
"5002",16
"5003",15
"5004",20
"5005",16
"5006",15
"5007",15
"5008",19
"5009",7
"5010",16
"5011",1
"5013",1
"5014",17
"5015",16
"5016",20
"5017",19
"5018",15
"5019",14
"5020",13
"5021",15
"5022",10
"5023",19
"5024",7
"5025",9
"5026",11
"5027",2
"5028",7
"5029",14
"5030",19
"5031",11
"5032",1
"5034",11
"5035",8
"5036",20
"5037",5
"5038",13
"5039",7
"5040",7
"5041",1
"5042",11
"5043",12
"5044",19
"5045",1
"5046",15
"5047",13
"5048",5
"5049",3
"5050",15
"5051",16
"5052",14
"5053",1
"5054",7
"5055",10
"5056",20
"5057",15
"5058",19
"5059",2
"5060",17
"5061",1
"5062",18
"5063",15
"5064",4
"5065",15
"5066",2
"5067",13
"5068",3
"5069",1
"5070",7
"5071",7
"5072",19
"5073",15
"5074",3
"5075",19
"5076",1
"5077",13
"5078",19
"5079",5
"5080",2
"5081",15
"5082",19
"5083",19
"5084",15
"5085",7
"5086",9
"5087",7
"5088",15
"5089",3
"5090",2
"5091",1
"5092",8
"5093",12
"5094",16
"5095",8
"5096",3
"5097",5
"5098",19
"5099",13
"5100",19
"5101",7
"5102",1
"5103",19
"5104",10
"5105",1
"5106",20
"5108",19
"5109",15
"5110",15
"5111",13
"5112",15
"5113",2
"5114",11
"5115",15
"5116",15
"5117",2
"5118",9
"5119",15
"5120",19
"5121",15
"5122",1
"5123",1
"5124",1
"5125",19
"5126",1
"5127",15
"5128",20
"5129",9
"5130",20
"5131",2
"5132",14
"5133",7
"5134",7
"5135",7
"5136",1
"5137",8
"5138",15
"5139",2
"5140",19
"5141",13
"5142",19
"5143",7
"5144",20
"5145",15
"5146",16
"5147",7
"5148",3
"5149",19
"5150",7
"5151",8
"5152",2
"5153",8
"5154",14
"5155",19
"5156",4
"5157",1
"5158",7
"5159",20
"5160",16
"5161",20
"5162",2
"5163",19
"5164",1
"5165",7
"5166",13
"5167",11
"5168",7
"5169",9
"5170",19
"5171",2
"5172",4
"5173",19
"5174",19
"5175",8
"5176",20
"5177",4
"5178",13
"5179",19
"5180",16
"5181",1
"5182",5
"5183",2
"5184",2
"5185",1
"5187",5
"5188",2
"5189",1
"5190",20
"5191",7
"5192",1
"5193",16
"5194",7
"5195",7
"5196",1
"5197",11
"5198",2
"5199",20
"5200",16
"5201",20
"5202",20
"5203",6
"5204",15
"5205",8
"5206",13
"5207",20
"5208",20
"5209",13
"5210",11
"5211",14
"5212",9
"5213",19
"5214",19
"5215",11
"5216",15
"5217",20
"5218",8
"5219",3
"5220",4
"5221",7
"5222",11
"5223",15
"5224",7
"5225",17
"5226",16
"5227",15
"5228",1
"5229",6
"5230",3
"5231",2
"5232",12
"5233",11
"5234",14
"5235",4
"5236",1
"5237",9
"5238",9
"5239",20
"5240",19
"5241",13
"5242",11
"5243",15
"5244",1
"5245",12
"5246",7
"5247",8
"5248",14
"5249",12
"5250",9
"5251",14
"5252",19
"5253",11
"5254",20
"5255",4
"5256",1
"5258",5
"5259",20
"5260",7
"5261",11
"5262",5
"5263",15
"5264",7
"5265",8
"5266",19
"5267",14
"5268",19
"5269",8
"5270",4
"5271",13
"5272",1
"5273",11
"5274",3
"5275",1
"5276",11
"5277",2
"5278",16
"5279",19
"5280",11
"5281",6
"5282",14
"5283",5
"5284",12
"5285",12
"5286",20
"5287",19
"5288",8
"5289",9
"5290",14
"5291",1
"5292",19
"5293",12
"5294",5
"5295",2
"5296",7
"5297",11
"5298",7
"5299",20
"5300",2
"5301",11
"5302",19
"5303",7
"5304",4
"5305",18
"5306",4
"5307",5
"5308",19
"5309",8
"5310",11
"5311",2
"5312",6
"5313",7
"5314",13
"5315",11
"5316",19
"5317",19
"5318",13
"5319",11
"5320",2
"5321",16
"5322",19
"5323",15
"5324",7
"5325",15
"5326",19
"5327",19
"5328",8
"5329",10
"5330",12
"5331",12
"5332",16
"5333",1
"5334",16
"5335",19
"5336",16
"5337",7
"5338",16
"5339",6
"5340",17
"5341",11
"5342",12
"5343",10
"5344",1
"5345",8
"5346",1
"5347",11
"5348",5
"5349",13
"5350",17
"5351",20
"5352",8
"5353",5
"5355",19
"5356",3
"5357",2
"5358",3
"5359",2
"5360",1
"5363",16
"5364",14
"5365",10
"5366",7
"5367",2
"5370",6
"5371",13
"5374",7
"5377",7
"5378",13
"5379",12
"5382",4
"5383",3
"5386",19
"5389",19
"5390",19
"5393",13
"5394",1
"5395",19
"5398",5
"5399",19
"5402",19
"5403",3
"5406",13
"5409",11
"5410",7
"5413",5
"5414",3
"5415",17
"5418",5
"5421",7
"5424",19
"5427",4
"5428",5
"5431",2
"5432",3
"5435",5
"5438",9
"5441",3
"5444",2
"5445",7
"5448",19
"5451",15
"5454",3
"5455",2
"5458",7
"5459",7
"5462",1
"5463",1
"5466",7
"5469",8
"5474",19
"5475",6
"5478",16
"5479",5
"5480",19
"5481",19
"5482",19
"5483",5
"5484",5
"5487",19
"5488",5
"5492",13
"5493",7
"5494",12
"5497",16
"5498",8
"5501",4
"5504",7
"5505",8
"5506",10
"5509",13
"5510",19
"5513",15
"5514",19
"5515",16
"5518",19
"5519",8
"5524",7
"5525",13
"5528",1
"5533",1
"5536",8
"5537",7
"5539",7
"5542",1
"5543",6
"5544",20
"5547",10
"5548",7
"5551",19
"5554",19
"5557",13
"5561",19
"5568",12
"5569",8
"5570",3
"5573",19
"5576",19
"5581",19
"5582",12
"5585",19
"5586",11
"5589",1
"5592",16
"5595",2
"5598",13
"5601",6
"5604",7
"5607",12
"5610",1
"5611",14
"5614",19
"5615",2
"5618",11
"5619",13
"5624",19
"5625",3
"5628",13
"5631",19
"5637",19
"5642",20
"5643",5
"5646",13
"5647",19
"5648",13
"5651",2
"5652",8
"5655",19
"5656",13
"5659",13
"5662",18
"5663",19
"5666",5
"5669",7
"5670",7
"5673",5
"5674",8
"5675",11
"5678",7
"5679",1
"5682",8
"5684",8
"5685",7
"5686",7
"5689",19
"5690",17
"5691",4
"5694",9
"5695",19
"5696",13
"5701",9
"5702",14
"5704",19
"5705",11
"5707",4
"5708",2
"5709",3
"5711",7
"5715",16
"5716",12
"5719",4
"5722",20
"5723",11
"5725",14
"5726",7
"5727",12
"5728",18
"5730",19
"5731",13
"5734",19
"5735",12
"5736",14
"5738",14
"5741",2
"5742",11
"5745",13
"5748",10
"5749",13
"5752",19
"5753",12
"5756",10
"5757",19
"5760",19
"5761",10
"5766",19
"5767",13
"5768",1
"5770",19
"5773",1
"5774",19
"5775",5
"5776",7
"5778",13
"5781",13
"5785",8
"5786",19
"5789",19
"5790",9
"5793",16
"5794",19
"5799",17
"5802",13
"5805",15
"5806",14
"5809",19
"5812",14
"5813",14
"5815",19
"5818",9
"5821",15
"5822",20
"5825",13
"5826",19
"5829",2
"5832",7
"5833",13
"5836",19
"5838",2
"5842",19
"5843",1
"5848",5
"5849",13
"5852",19
"5853",6
"5855",2
"5858",2
"5859",19
"5862",15
"5864",15
"5865",14
"5868",13
"5869",14
"5872",5
"5875",15
"5876",13
"5877",8
"5880",18
"5881",1
"5884",19
"5885",1
"5888",14
"5889",16
"5891",1
"5892",13
"5893",6
"5897",15
"5898",19
"5903",4
"5904",1
"5907",19
"5908",13
"5911",19
"5912",11
"5915",16
"5918",15
"5919",7
"5920",13
"5923",16
"5924",19
"5927",7
"5930",12
"5933",19
"5934",11
"5935",10
"5938",15
"5939",1
"5940",18
"5943",1
"5944",17
"5948",19
"5949",1
"5951",4
"5953",15
"5954",13
"5956",13
"5958",2
"5959",19
"5960",13
"5963",13
"5964",4
"5965",19
"5968",7
"5969",2
"5970",18
"5971",14
"5972",12
"5973",5
"5975",17
"5976",7
"5977",13
"5979",15
"5981",19
"5982",17
"5984",17
"5986",19
"5987",19
"5988",5
"5990",16
"5991",12
"5992",8
"5995",7
"5997",13
"5998",19
"5999",4
"6000",14
"6001",3
"6003",8
"6005",11
"6006",2
"6007",14
"6008",3
"6009",11
"6010",16
"6012",5
"6013",2
"6015",19
"6016",11
"6018",19
"6019",13
"6021",19
"6022",13
"6023",14
"6024",19
"6026",2
"6028",7
"6029",1
"6031",13
"6033",16
"6034",3
"6035",14
"6036",18
"6037",3
"6038",1
"6040",1
"6041",8
"6044",19
"6045",1
"6047",8
"6049",1
"6050",5
"6052",7
"6053",11
"6054",13
"6055",14
"6056",14
"6058",19
"6059",4
"6061",17
"6063",7
"6066",13
"6068",19
"6069",13
"6071",17
"6072",8
"6074",14
"6076",19
"6077",4
"6079",2
"6080",14
"6082",19
"6083",13
"6085",14
"6086",13
"6088",13
"6089",13
"6091",13
"6092",15
"6093",1
"6094",20
"6095",9
"6096",11
"6098",15
"6099",1
"6101",2
"6103",13
"6105",19
"6106",17
"6107",13
"6109",9
"6110",8
"6111",3
"6113",7
"6114",2
"6116",13
"6118",2
"6120",19
"6121",13
"6123",7
"6124",5
"6126",15
"6127",3
"6128",13
"6132",19
"6133",3
"6135",14
"6137",19
"6141",11
"6142",16
"6143",16
"6145",14
"6146",7
"6147",18
"6148",16
"6150",20
"6152",20
"6154",13
"6156",7
"6157",13
"6158",1
"6159",13
"6161",17
"6163",1
"6165",19
"6166",18
"6167",17
"6170",2
"6171",16
"6173",16
"6174",6
"6176",19
"6177",17
"6179",2
"6180",16
"6183",14
"6184",11
"6186",3
"6188",19
"6189",1
"6191",13
"6192",13
"6193",19
"6196",5
"6198",1
"6199",7
"6202",19
"6203",8
"6205",5
"6206",13
"6208",19
"6210",14
"6211",5
"6213",19
"6215",4
"6216",1
"6218",19
"6221",19
"6222",15
"6223",17
"6225",16
"6226",19
"6228",19
"6229",2
"6231",17
"6232",7
"6233",19
"6235",11
"6237",19
"6238",2
"6241",17
"6242",14
"6244",15
"6245",17
"6247",3
"6248",3
"6249",7
"6250",18
"6251",19
"6252",14
"6254",5
"6256",2
"6257",2
"6259",2
"6260",14
"6261",18
"6263",17
"6264",5
"6266",2
"6267",13
"6270",19
"6271",15
"6273",7
"6274",12
"6276",19
"6277",16
"6279",17
"6280",6
"6282",15
"6283",7
"6285",13
"6286",19
"6288",7
"6289",13
"6290",13
"6292",20
"6293",2
"6295",2
"6296",2
"6297",5
"6299",6
"6301",19
"6302",13
"6304",17
"6305",1
"6306",19
"6308",18
"6310",19
"6312",9
"6313",2
"6315",5
"6316",7
"6317",8
"6319",1
"6320",13
"6321",20
"6323",19
"6324",3
"6325",7
"6327",10
"6328",19
"6331",5
"6332",18
"6333",19
"6335",1
"6336",1
"6338",9
"6339",2
"6341",14
"6342",14
"6343",11
"6344",3
"6345",19
"6347",7
"6348",8
"6349",19
"6350",7
"6351",19
"6352",5
"6353",8
"6355",19
"6356",1
"6357",8
"6359",19
"6360",20
"6361",13
"6362",6
"6364",19
"6367",4
"6368",15
"6369",7
"6370",8
"6372",19
"6374",7
"6375",8
"6378",5
"6379",19
"6380",4
"6382",3
"6383",1
"6385",16
"6387",5
"6388",19
"6389",13
"6390",13
"6392",19
"6393",3
"6395",13
"6396",13
"6397",15
"6399",17
"6401",7
"6402",11
"6403",14
"6404",8
"6405",15
"6406",20
"6408",19
"6410",7
"6411",14
"6412",8
"6414",7
"6416",16
"6417",19
"6419",19
"6420",19
"6423",19
"6424",13
"6425",19
"6426",13
"6427",8
"6430",10
"6431",7
"6433",19
"6436",9
"6437",13
"6439",7
"6441",13
"6442",8
"6443",7
"6445",14
"6446",7
"6447",2
"6448",13
"6450",1
"6451",4
"6452",17
"6454",2
"6456",3
"6457",2
"6458",2
"6459",9
"6460",2
"6462",2
"6463",14
"6464",19
"6465",11
"6466",13
"6469",19
"6470",12
"6471",4
"6472",11
"6473",1
"6475",13
"6476",13
"6477",9
"6478",19
"6479",1
"6480",7
"6486",5
"6487",5
"6488",2
"6490",19
"6492",1
"6494",7
"6495",7
"6497",7
"6499",1
"6500",16
"6501",5
"6502",9
"6504",20
"6505",8
"6506",14
"6507",5
"6508",16
"6509",15
"6510",15
"6511",11
"6513",7
"6514",13
"6516",2
"6517",1
"6518",13
"6519",14
"6520",19
"6522",1
"6525",17
"6527",7
"6529",19
"6530",7
"6532",7
"6533",7
"6535",7
"6537",15
"6539",17
"6541",7
"6543",7
"6545",19
"6548",7
"6550",19
"6552",19
"6555",19
"6557",3
"6559",19
"6561",15
"6563",19
"6566",7
"6567",8
"6568",7
"6570",19
"6571",13
"6573",15
"6575",13
"6577",19
"6579",3
"6581",19
"6582",1
"6584",15
"6586",19
"6587",1
"6589",13
"6590",7
"6591",8
"6592",20
"6596",15
"6598",19
"6600",8
"6602",13
"6604",2
"6606",15
"6608",2
"6609",12
"6610",19
"6612",19
"6613",1
"6616",19
"6618",19
"6620",19
"6621",13
"6622",1
"6623",16
"6624",7
"6626",19
"6628",19
"6629",2
"6630",7
"6632",7
"6634",16
"6635",5
"6638",1
"6640",13
"6642",15
"6643",19
"6645",7
"6646",5
"6647",19
"6650",7
"6651",17
"6653",5
"6654",19
"6657",19
"6658",7
"6660",5
"6662",5
"6664",13
"6665",1
"6666",1
"6668",7
"6670",14
"6671",1
"6672",7
"6674",19
"6675",16
"6677",7
"6679",1
"6680",14
"6681",15
"6682",7
"6686",17
"6688",17
"6689",5
"6691",7
"6693",19
"6695",19
"6696",20
"6697",7
"6698",7
"6699",7
"6701",19
"6702",11
"6703",2
"6705",12
"6709",1
"6711",19
"6712",19
"6713",15
"6714",20
"6716",20
"6719",7
"6722",19
"6723",18
"6724",19
"6725",11
"6727",19
"6728",3
"6729",18
"6731",16
"6732",13
"6734",12
"6735",20
"6737",19
"6739",19
"6740",4
"6741",19
"6744",7
"6746",14
"6747",7
"6749",19
"6750",2
"6752",7
"6754",19
"6757",7
"6759",19
"6760",3
"6761",19
"6762",12
"6764",7
"6765",7
"6768",16
"6771",19
"6773",19
"6776",16
"6780",19
"6784",3
"6785",19
"6787",19
"6789",19
"6791",19
"6792",2
"6794",7
"6795",11
"6796",7
"6797",5
"6798",13
"6799",20
"6801",7
"6803",7
"6805",17
"6807",19
"6809",7
"6811",19
"6813",16
"6814",19
"6816",7
"6819",13
"6820",5
"6821",14
"6822",7
"6824",19
"6826",2
"6829",19
"6832",19
"6833",7
"6835",19
"6837",15
"6838",3
"6839",2
"6841",7
"6843",7
"6844",19
"6845",1
"6848",19
"6849",2
"6850",11
"6852",19
"6854",19
"6855",19
"6857",3
"6860",19
"6862",14
"6863",19
"6865",5
"6866",6
"6867",7
"6870",7
"6871",12
"6872",19
"6873",2
"6875",13
"6877",7
"6879",7
"6880",13
"6882",5
"6883",19
"6885",15
"6887",19
"6889",1
"6893",7
"6894",3
"6896",3
"6899",19
"6900",10
"6901",19
"6904",19
"6905",18
"6907",17
"6909",7
"6911",19
"6913",14
"6915",19
"6916",8
"6917",19
"6918",3
"6919",10
"6921",19
"6922",3
"6923",5
"6924",5
"6926",19
"6928",7
"6929",5
"6930",7
"6932",5
"6933",3
"6934",10
"6936",15
"6937",18
"6940",7
"6942",2
"6944",19
"6945",19
"6947",7
"6949",7
"6951",19
"6953",15
"6954",12
"6956",1
"6957",7
"6958",20
"6960",19
"6961",5
"6962",5
"6963",5
"6964",19
"6966",19
"6967",20
"6968",12
"6969",7
"6972",15
"6974",19
"6976",7
"6977",14
"6978",19
"6979",19
"6981",13
"6982",5
"6984",19
"6986",19
"6987",15
"6988",19
"6989",10
"6990",13
"6991",19
"6993",9
"6994",1
"6995",19
"6997",7
"6998",14
"6999",7
"7000",19
"7002",5
"7004",7
"7005",5
"7006",19
"7007",19
"7008",19
"7009",14
"7010",18
"7011",5
"7014",9
"7016",19
"7017",15
"7019",19
"7021",17
"7022",19
"7023",2
"7024",16
"7025",19
"7027",19
"7029",13
"7030",18
"7031",19
"7032",17
"7034",19
"7036",7
"7038",19
"7039",19
"7041",19
"7042",14
"7043",13
"7045",19
"7048",20
"7050",19
"7052",19
"7054",19
"7056",7
"7058",1
"7060",19
"7062",19
"7064",19
"7065",2
"7067",19
"7069",13
"7070",11
"7071",13
"7072",11
"7073",20
"7076",13
"7077",5
"7080",19
"7081",20
"7082",19
"7083",19
"7084",19
"7086",16
"7088",19
"7090",19
"7091",2
"7092",19
"7093",15
"7094",14
"7095",19
"7096",16
"7097",19
"7098",4
"7099",5
"7101",19
"7102",15
"7103",7
"7105",7
"7107",7
"7109",15
"7110",16
"7113",7
"7115",20
"7116",5
"7118",3
"7120",15
"7122",7
"7123",7
"7125",19
"7126",9
"7127",15
"7129",12
"7131",19
"7133",20
"7134",5
"7136",16
"7138",19
"7139",19
"7142",7
"7143",19
"7145",7
"7146",18
"7149",19
"7152",7
"7154",19
"7156",2
"7157",7
"7158",14
"7159",19
"7161",19
"7163",13
"7165",19
"7166",12
"7167",19
"7169",19
"7171",19
"7172",9
"7173",7
"7174",14
"7176",19
"7178",7
"7180",14
"7181",19
"7182",16
"7184",6
"7185",19
"7188",1
"7189",7
"7190",10
"7191",19
"7192",18
"7194",12
"7196",1
"7197",12
"7199",1
"7201",7
"7202",19
"7204",19
"7205",7
"7207",7
"7208",10
"7210",13
"7211",7
"7212",7
"7213",19
"7214",14
"7215",1
"7216",13
"7217",19
"7218",5
"7219",7
"7220",16
"7221",19
"7222",1
"7223",9
"7224",9
"7225",19
"7228",13
"7229",19
"7230",9
"7232",12
"7234",15
"7236",13
"7237",19
"7239",1
"7242",9
"7244",7
"7246",19
"7247",12
"7248",9
"7249",7
"7250",20
"7251",13
"7252",7
"7254",19
"7257",11
"7258",13
"7260",19
"7262",13
"7263",15
"7264",19
"7266",20
"7267",7
"7269",12
"7271",7
"7273",5
"7274",7
"7275",2
"7276",13
"7277",16
"7278",13
"7280",13
"7281",19
"7282",12
"7283",5
"7284",3
"7285",15
"7287",7
"7288",19
"7289",8
"7290",17
"7291",7
"7292",16
"7293",14
"7294",19
"7295",5
"7296",2
"7297",19
"7298",1
"7299",13
"7300",16
"7301",1
"7302",15
"7303",19
"7304",7
"7306",11
"7307",9
"7308",15
"7309",19
"7310",2
"7311",7
"7312",19
"7313",19
"7315",12
"7316",19
"7317",7
"7318",7
"7321",1
"7322",7
"7324",19
"7325",16
"7326",19
"7327",19
"7328",19
"7329",7
"7330",11
"7331",9
"7332",6
"7333",9
"7334",5
"7335",13
"7336",19
"7337",7
"7338",11
"7339",19
"7340",13
"7341",11
"7342",9
"7343",12
"7344",13
"7345",7
"7347",19
"7348",5
"7349",12
"7350",7
"7352",7
"7353",19
"7354",13
"7355",10
"7357",19
"7358",1
"7359",19
"7360",15
"7361",19
"7363",1
"7364",14
"7365",5
"7366",1
"7367",19
"7368",7
"7370",11
"7371",2
"7373",19
"7374",19
"7376",2
"7377",6
"7378",13
"7380",7
"7381",19
"7383",19
"7386",7
"7387",19
"7389",19
"7390",2
"7391",20
"7392",19
"7393",19
"7395",17
"7396",3
"7398",7
"7399",2
"7400",3
"7401",10
"7402",10
"7403",20
"7404",10
"7405",2
"7406",10
"7407",2
"7408",15
"7409",1
"7410",10
"7411",10
"7412",15
"7413",10
"7414",2
"7415",16
"7416",3
"7417",3
"7418",15
"7419",10
"7420",2
"7421",1
"7422",10
"7423",10
"7424",15
"7425",13
"7426",10
"7427",10
"7428",10
"7429",13
"7430",15
"7431",1
"7432",10
"7433",5
"7434",10
"7435",10
"7436",16
"7437",13
"7438",10
"7439",10
"7440",13
"7441",13
"7442",10
"7443",10
"7444",10
"7445",10
"7446",13
"7447",13
"7448",13
"7449",10
"7450",2
"7451",10
"7452",10
"7453",10
"7454",3
"7455",10
"7456",10
"7457",10
"7458",15
"7459",10
"7460",17
"7461",10
"7462",7
"7463",10
"7464",10
"7465",10
"7466",10
"7467",2
"7468",10
"7469",10
"7470",10
"7471",10
"7472",10
"7473",10
"7474",7
"7475",10
"7476",15
"7477",16
"7478",10
"7479",12
"7480",2
"7481",16
"7482",10
"7483",10
"7484",15
"7485",10
"7486",18
"7487",10
"7488",15
"7489",3
"7490",10
"7491",10
"7492",15
"7493",2
"7494",3
"7495",10
"7496",1
"7497",3
"7498",20
"7499",10
"7500",10
"7501",15
"7502",10
"7503",10
"7504",15
"7505",15
"7506",10
"7507",9
"7508",15
"7509",10
"7510",10
"7511",10
"7512",10
"7513",10
"7514",15
"7515",1
"7516",10
"7517",17
"7518",3
"7519",10
"7520",3
"7521",15
"7522",15
"7523",15
"7524",15
"7525",10
"7526",10
"7527",2
"7528",15
"7529",10
"7530",2
"7531",10
"7532",10
"7533",10
"7534",11
"7535",10
"7536",10
"7537",10
"7538",15
"7539",10
"7540",10
"7541",10
"7542",16
"7543",15
"7544",15
"7545",10
"7546",2
"7547",10
"7548",1
"7549",10
"7550",9
"7551",9
"7552",15
"7553",10
"7554",2
"7555",10
"7556",15
"7557",10
"7558",1
"7559",2
"7560",3
"7561",3
"7562",10
"7563",10
"7564",10
"7565",10
"7566",10
"7567",9
"7568",10
"7569",3
"7570",15
"7571",10
"7572",15
"7573",5
"7574",10
"7575",10
"7576",15
"7577",1
"7578",15
"7579",15
"7580",10
"7581",9
"7582",2
"7583",10
"7584",10
"7585",9
"7586",10
"7587",10
"7588",10
"7589",10
"7590",10
"7591",10
"7592",10
"7593",12
"7594",10
"7595",16
"7596",2
"7597",10
"7598",3
"7599",2
"7600",3
"7601",10
"7602",1
"7603",10
"7604",10
"7605",9
"7606",11
"7607",10
"7608",15
"7609",10
"7610",10
"7611",16
"7612",10
"7613",3
"7614",15
"7615",10
"7616",15
"7617",15
"7618",2
"7619",3
"7620",3
"7621",10
"7622",2
"7623",10
"7624",3
"7625",15
"7626",17
"7627",15
"7628",10
"7629",10
"7630",15
"7631",15
"7632",15
"7633",15
"7634",15
"7635",2
"7636",10
"7637",15
"7638",10
"7639",10
"7640",12
"7641",15
"7642",2
"7643",15
"7644",15
"7645",10
"7646",2
"7647",15
"7648",10
"7649",15
"7650",10
"7651",15
"7652",10
"7653",1
"7654",10
"7655",15
"7656",3
"7657",15
"7658",15
"7659",10
"7660",10
"7661",10
"7662",10
"7663",10
"7664",15
"7665",10
"7666",15
"7667",10
"7668",16
"7669",3
"7670",10
"7671",2
"7672",10
"7673",15
"7674",12
"7675",10
"7676",10
"7677",10
"7678",10
"7679",10
"7680",10
"7681",16
"7682",10
"7683",10
"7684",1
"7685",10
"7686",10
"7687",10
"7688",10
"7689",10
"7690",10
"7691",10
"7692",15
"7693",10
"7694",10
"7695",10
"7696",2
"7697",9
"7698",10
"7699",2
"7700",7
"7701",12
"7702",2
"7703",10
"7704",10
"7705",10
"7706",1
"7707",16
"7708",7
"7709",16
"7710",15
"7711",9
"7712",10
"7713",10
"7714",9
"7715",10
"7716",9
"7717",10
"7718",10
"7719",9
"7720",10
"7721",10
"7722",2
"7723",10
"7724",10
"7725",10
"7726",10
"7727",10
"7728",10
"7729",10
"7730",10
"7731",7
"7732",10
"7733",14
"7734",10
"7735",1
"7736",10
"7737",10
"7738",1
"7739",16
"7740",2
"7741",10
"7742",3
"7743",2
"7744",1
"7745",2
"7746",3
"7747",10
"7748",10
"7749",10
"7750",9
"7751",10
"7752",16
"7753",15
"7754",10
"7755",7
"7756",10
"7757",15
"7758",1
"7759",10
"7760",1
"7761",2
"7762",1
"7763",10
"7764",9
"7765",15
"7766",7
"7767",16
"7768",10
"7769",14
"7770",10
"7771",10
"7772",10
"7773",10
"7774",10
"7775",10
"7776",1
"7777",2
"7778",10
"7779",10
"7780",10
"7781",10
"7782",2
"7783",2
"7784",10
"7785",3
"7786",16
"7787",1
"7788",10
"7789",15
"7790",2
"7791",3
"7792",10
"7793",10
"7794",10
"7795",10
"7796",7
"7797",10
"7798",2
"7799",5
"7800",10
"7801",10
"7802",10
"7803",12
"7804",10
"7805",15
"7806",12
"7807",10
"7808",10
"7809",10
"7810",16
"7811",1
"7812",10
"7813",10
"7814",10
"7815",2
"7816",10
"7817",10
"7818",10
"7819",3
"7820",10
"7821",10
"7822",10
"7823",10
"7824",3
"7825",2
"7826",10
"7827",10
"7828",9
"7829",9
"7830",10
"7831",16
"7832",10
"7833",10
"7834",15
"7835",10
"7836",10
"7837",16
"7838",10
"7839",10
"7840",10
"7841",15
"7842",12
"7843",10
"7844",10
"7845",10
"7846",16
"7847",4
"7848",10
"7849",10
"7850",16
"7851",15
"7852",1
"7853",1
"7854",1
"7855",10
"7856",7
"7857",2
"7858",7
"7859",1
"7860",15
"7861",10
"7862",10
"7863",1
"7864",10
"7865",10
"7866",10
"7867",2
"7868",10
"7869",6
"7870",10
"7871",10
"7872",14
"7873",10
"7874",20
"7875",2
"7876",13
"7877",10
"7878",10
"7879",15
"7880",10
"7881",5
"7882",10
"7883",15
"7884",10
"7885",10
"7886",10
"7887",10
"7888",10
"7889",10
"7890",10
"7891",10
"7892",10
"7893",10
"7894",10
"7895",10
"7896",10
"7897",10
"7898",10
"7899",10
"7900",15
"7901",10
"7902",2
"7903",10
"7904",10
"7905",10
"7906",10
"7907",14
"7908",15
"7909",10
"7910",10
"7911",10
"7912",10
"7913",10
"7914",10
"7915",10
"7916",2
"7917",9
"7918",10
"7919",10
"7920",10
"7921",1
"7922",10
"7923",10
"7924",10
"7925",10
"7926",10
"7927",10
"7928",9
"7929",7
"7930",10
"7931",9
"7932",10
"7933",15
"7934",15
"7935",10
"7936",10
"7937",10
"7938",9
"7939",16
"7940",16
"7941",13
"7942",17
"7943",15
"7944",2
"7945",10
"7946",10
"7947",15
"7948",3
"7949",14
"7950",10
"7951",15
"7952",7
"7953",2
"7954",7
"7955",10
"7956",7
"7957",10
"7958",10
"7959",9
"7960",10
"7961",3
"7962",3
"7963",10
"7964",16
"7965",19
"7966",10
"7967",9
"7968",10
"7969",10
"7970",10
"7971",10
"7972",10
"7973",10
"7974",10
"7975",10
"7976",12
"7977",15
"7978",10
"7979",10
"7980",4
"7981",10
"7982",10
"7983",10
"7984",10
"7985",10
"7986",2
"7987",3
"7988",1
"7989",2
"7990",16
"7991",10
"7992",10
"7993",10
"7994",3
"7995",10
"7996",5
"7997",10
"7998",2
"7999",10
"8000",10
"8001",10
"8002",10
"8003",10
"8004",10
"8005",2
"8006",13
"8007",14
"8008",10
"8009",16
"8010",10
"8011",10
"8012",5
"8013",1
"8014",10
"8015",10
"8016",10
"8017",10
"8018",10
"8019",10
"8020",3
"8021",10
"8022",2
"8023",10
"8024",10
"8025",10
"8026",12
"8027",2
"8028",10
"8029",10
"8030",13
"8031",3
"8032",10
"8033",10
"8034",10
"8035",15
"8036",10
"8037",3
"8038",2
"8039",10
"8040",7
"8041",10
"8042",10
"8043",20
"8044",9
"8045",10
"8046",3
"8047",10
"8048",10
"8049",2
"8050",9
"8051",10
"8052",10
"8053",10
"8054",10
"8055",10
"8056",10
"8057",10
"8058",15
"8059",15
"8060",10
"8061",5
"8062",10
"8063",10
"8064",10
"8065",9
"8066",14
"8067",10
"8068",10
"8069",10
"8070",10
"8071",3
"8072",10
"8073",10
"8074",16
"8075",10
"8076",10
"8077",20
"8078",10
"8079",3
"8080",10
"8081",20
"8082",9
"8083",10
"8084",10
"8085",15
"8086",7
"8087",10
"8088",2
"8089",10
