"","V1"
"4896",3
"4897",3
"4898",3
"4899",3
"4900",3
"4901",3
"4902",3
"4903",3
"4904",3
"4905",3
"4906",3
"4907",1
"4908",6
"4909",6
"4910",4
"4911",4
"4912",8
"4913",6
"4914",6
"4915",15
"4916",6
"4917",3
"4918",7
"4919",19
"4920",14
"4921",4
"4922",14
"4923",18
"4924",4
"4925",4
"4926",6
"4927",4
"4928",6
"4929",14
"4930",4
"4931",4
"4932",3
"4933",4
"4934",6
"4935",4
"4936",1
"4937",3
"4938",9
"4939",14
"4940",13
"4941",3
"4942",4
"4943",3
"4944",14
"4945",4
"4946",4
"4947",6
"4948",14
"4949",14
"4950",13
"4951",4
"4952",14
"4953",4
"4954",3
"4955",6
"4956",4
"4957",15
"4958",4
"4959",3
"4960",6
"4961",6
"4962",6
"4963",6
"4964",4
"4965",2
"4966",3
"4967",4
"4968",14
"4969",15
"4970",15
"4971",8
"4972",12
"4973",4
"4974",4
"4975",3
"4976",4
"4977",15
"4978",16
"4979",4
"4980",14
"4981",3
"4982",4
"4983",20
"4984",4
"4985",2
"4986",6
"4987",4
"4988",3
"4989",14
"4990",6
"4991",15
"4992",4
"4993",7
"4994",6
"4995",3
"4996",6
"4997",4
"4998",6
"4999",4
"5000",18
"5001",3
"5002",4
"5003",4
"5004",9
"5005",4
"5006",4
"5007",6
"5008",2
"5009",4
"5010",3
"5011",1
"5012",14
"5013",4
"5014",13
"5015",4
"5016",14
"5017",3
"5018",2
"5019",1
"5020",3
"5021",4
"5022",7
"5023",14
"5024",3
"5026",4
"5027",4
"5028",9
"5029",2
"5030",4
"5031",4
"5032",3
"5033",13
"5034",4
"5035",4
"5036",15
"5037",6
"5038",6
"5039",4
"5040",3
"5041",4
"5042",2
"5043",4
"5044",1
"5045",3
"5046",4
"5047",3
"5048",14
"5049",3
"5050",5
"5051",19
"5052",4
"5053",4
"5054",4
"5055",3
"5056",4
"5057",6
"5058",4
"5059",14
"5060",4
"5061",6
"5062",4
"5063",4
"5064",3
"5065",6
"5066",7
"5067",17
"5068",4
"5069",17
"5070",4
"5071",4
"5072",14
"5073",6
"5074",4
"5075",3
"5076",4
"5077",4
"5078",1
"5079",4
"5080",14
"5081",4
"5082",2
"5083",1
"5084",1
"5085",1
"5086",4
"5087",4
"5088",3
"5089",4
"5090",7
"5091",14
"5092",14
"5093",4
"5094",14
"5095",6
"5096",6
"5097",3
"5098",8
"5099",1
"5100",4
"5101",14
"5102",12
"5103",13
"5104",3
"5105",3
"5106",3
"5107",1
"5108",1
"5109",4
"5110",12
"5111",4
"5112",15
"5113",18
"5114",13
"5115",6
"5116",4
"5117",4
"5118",17
"5119",6
"5120",5
"5121",4
"5122",6
"5123",14
"5124",10
"5125",4
"5126",4
"5127",2
"5128",15
"5129",6
"5130",14
"5131",6
"5133",14
"5135",4
"5136",14
"5137",7
"5138",4
"5139",7
"5140",6
"5141",4
"5142",15
"5143",4
"5144",4
"5145",14
"5146",4
"5147",20
"5148",6
"5149",3
"5150",4
"5151",3
"5152",4
"5153",14
"5154",14
"5155",6
"5156",4
"5157",4
"5158",13
"5159",3
"5160",3
"5161",4
"5162",6
"5163",14
"5164",6
"5165",6
"5166",14
"5167",12
"5168",15
"5169",1
"5170",14
"5171",17
"5172",1
"5173",5
"5174",6
"5175",4
"5177",4
"5178",1
"5179",2
"5180",4
"5181",4
"5182",12
"5183",4
"5184",4
"5185",4
"5186",8
"5187",4
"5188",4
"5189",4
"5190",16
"5191",12
"5192",4
"5193",4
"5194",4
"5195",16
"5196",9
"5197",4
"5198",6
"5199",17
"5200",4
"5201",15
"5202",4
"5203",4
"5204",6
"5205",18
"5206",4
"5207",4
"5208",4
"5209",3
"5210",4
"5211",3
"5212",4
"5213",4
"5214",8
"5215",1
"5216",4
"5217",13
"5218",4
"5219",4
"5220",6
"5221",4
"5222",4
"5223",4
"5224",4
"5225",4
"5226",9
"5227",6
"5228",4
"5229",13
"5230",4
"5231",4
"5232",4
"5233",4
"5234",13
"5235",13
"5236",6
"5237",14
"5238",4
"5239",4
"5240",7
"5241",4
"5242",2
"5243",4
"5244",4
"5245",1
"5246",3
"5247",4
"5248",4
"5249",3
"5250",7
"5251",6
"5252",4
"5253",4
"5254",14
"5255",3
"5256",6
"5257",19
"5258",2
"5259",4
"5260",6
"5261",20
"5262",4
"5264",3
"5265",14
"5266",14
"5267",7
"5268",4
"5269",1
"5270",3
"5271",14
"5272",3
"5273",4
"5274",6
"5275",15
"5276",4
"5277",3
"5278",4
"5279",2
"5280",4
"5281",4
"5282",6
"5283",18
"5284",6
"5285",6
"5286",6
"5287",20
"5288",4
"5289",4
"5290",3
"5291",4
"5292",4
"5293",3
"5294",1
"5295",15
"5296",4
"5297",4
"5298",1
"5299",6
"5300",4
"5301",6
"5302",4
"5303",1
"5304",4
"5305",4
"5306",6
"5307",13
"5308",6
"5309",4
"5310",3
"5311",8
"5312",13
"5313",4
"5314",9
"5315",4
"5316",4
"5317",4
"5318",1
"5319",6
"5320",6
"5321",4
"5322",3
"5324",1
"5325",10
"5326",10
"5327",5
"5328",10
"5329",10
"5330",5
"5331",17
"5332",1
"5333",20
"5334",20
"5335",10
"5336",10
"5337",2
"5338",11
"5339",1
"5340",10
"5341",10
"5342",10
"5343",10
"5344",10
"5345",1
"5346",10
"5347",12
"5348",20
"5349",10
"5350",11
"5351",5
"5352",2
"5353",10
"5354",10
"5355",10
"5356",10
"5357",10
"5358",6
"5359",10
"5360",10
"5361",18
"5362",10
"5363",10
"5364",5
"5365",19
"5366",19
"5367",10
"5368",5
"5369",10
"5370",10
"5371",10
"5372",10
"5373",17
"5374",10
"5375",1
"5376",2
"5377",5
"5378",10
"5379",10
"5380",10
"5381",5
"5382",10
"5383",2
"5384",10
"5385",19
"5386",10
"5387",5
"5388",10
"5389",10
"5390",10
"5391",10
"5392",1
"5393",10
"5394",10
"5395",5
"5396",9
"5397",10
"5398",10
"5399",20
"5400",10
"5401",2
"5402",18
"5403",10
"5404",10
"5405",1
"5406",18
"5407",10
"5408",10
"5409",20
"5410",5
"5411",10
"5412",9
"5413",10
"5414",10
"5415",10
"5416",10
"5417",10
"5418",1
"5419",10
"5420",10
"5421",10
"5422",10
"5423",10
"5424",5
"5425",10
"5426",11
"5427",10
"5428",5
"5429",10
"5430",20
"5431",10
"5432",10
"5433",10
"5434",10
"5435",10
"5436",10
"5437",10
"5438",10
"5439",10
"5440",1
"5441",10
"5442",9
"5443",10
"5444",13
"5445",10
"5446",20
"5447",10
"5448",10
"5449",10
"5450",10
"5451",5
"5452",1
"5453",10
"5454",10
"5455",1
"5456",10
"5457",10
"5458",10
"5459",2
"5460",10
"5461",5
"5462",10
"5463",10
"5464",10
"5465",5
"5466",10
"5467",18
"5468",20
"5469",9
"5470",10
"5471",1
"5472",10
"5473",10
"5474",5
"5475",9
"5476",9
"5477",20
"5478",9
"5479",1
"5480",10
"5481",20
"5482",20
"5483",9
"5484",1
"5485",10
"5486",10
"5487",9
"5488",10
"5489",10
"5490",10
"5491",10
"5492",10
"5493",10
"5494",10
"5495",10
"5496",20
"5497",20
"5498",5
"5499",2
"5500",9
"5501",5
"5502",9
"5503",10
"5504",2
"5505",10
"5506",9
"5507",1
"5508",5
"5509",5
"5510",9
"5511",10
"5512",10
"5513",10
"5514",10
"5515",5
"5516",9
"5517",9
"5518",17
"5519",10
"5520",10
"5521",1
"5522",10
"5523",10
"5524",1
"5525",10
"5526",10
"5527",9
"5528",2
"5529",10
"5530",10
"5531",2
"5532",5
"5533",2
"5534",2
"5535",7
"5536",10
"5537",2
"5538",10
"5539",2
"5540",10
"5541",2
"5542",2
"5543",10
"5544",10
"5545",10
"5546",10
"5547",1
"5548",10
"5549",10
"5550",2
"5551",5
"5552",2
"5553",2
"5554",10
"5555",5
"5556",10
"5557",20
"5558",2
"5559",2
"5560",1
"5561",2
"5562",2
"5563",10
"5564",2
"5565",10
"5566",2
"5567",1
"5568",2
"5569",2
"5570",2
"5571",1
"5572",2
"5573",2
"5574",2
"5575",5
"5576",2
"5577",2
"5578",9
"5579",20
"5580",10
"5581",7
"5582",2
"5583",20
"5584",5
"5585",10
"5586",2
"5587",10
"5588",10
"5589",10
"5590",10
"5591",2
"5592",10
"5593",18
"5594",10
"5595",20
"5596",1
"5597",10
"5598",5
"5599",17
"5600",5
"5601",5
"5602",7
"5603",9
"5604",10
"5605",10
"5606",10
"5607",10
"5608",10
"5609",1
"5610",10
"5611",5
"5612",5
"5613",10
"5614",5
"5615",5
"5616",5
"5617",2
"5618",1
"5619",10
"5620",5
"5621",1
"5622",9
"5623",10
"5624",1
"5625",10
"5626",10
"5627",10
"5628",10
"5629",10
"5630",5
"5631",10
"5632",18
"5633",5
"5634",18
"5635",10
"5636",10
"5637",1
"5638",10
"5639",10
"5640",10
"5641",9
"5642",10
"5643",9
"5644",10
"5645",10
"5646",5
"5647",1
"5648",10
"5649",10
"5650",10
"5651",10
"5652",10
"5653",10
"5654",10
"5655",10
"5656",10
"5657",10
"5658",10
"5659",10
"5660",9
"5661",5
"5662",10
"5663",10
"5664",18
"5665",1
"5666",10
"5667",17
"5668",1
"5669",10
"5670",10
"5671",10
"5672",10
"5673",10
"5674",10
"5675",10
"5676",10
"5677",5
"5678",10
"5679",5
"5680",17
"5681",1
"5682",10
"5683",10
"5684",10
"5685",10
"5686",1
"5687",9
"5688",5
"5689",9
"5690",10
"5691",10
"5692",20
"5693",10
"5694",10
"5695",10
"5696",10
"5697",10
"5698",10
"5699",10
"5700",10
"5701",10
"5702",10
"5703",10
"5704",10
"5705",10
"5706",10
"5707",10
"5708",4
"5709",10
"5710",10
"5711",10
"5712",9
"5713",10
"5714",10
"5715",1
"5716",10
"5717",10
"5718",10
"5719",10
"5720",10
"5721",10
"5722",10
"5723",1
"5724",5
"5725",10
"5726",10
"5727",10
"5728",5
"5729",10
"5730",10
"5731",7
"5732",10
"5733",10
"5734",10
"5735",18
"5736",9
"5737",10
"5738",10
"5739",5
"5740",1
"5741",10
"5742",10
"5743",10
"5744",10
"5745",10
"5746",10
"5747",20
"5748",20
"5749",10
"5750",10
"5751",10
"5752",10
"5753",10
"5754",10
"5755",10
"5756",10
"5757",10
"5758",10
"5759",10
"5760",10
"5761",10
"5762",18
"5763",10
"5764",10
"5765",10
"5766",10
"5767",17
"5768",10
"5769",9
"5770",5
"5771",10
"5772",5
"5773",2
"5774",10
"5775",18
"5776",2
"5777",17
"5778",10
"5779",10
"5780",10
"5781",9
"5782",1
"5783",10
"5784",10
"5785",10
"5786",10
"5787",10
"5788",20
"5789",10
"5790",10
"5791",10
"5792",10
"5793",10
"5794",4
"5795",10
"5796",10
"5797",14
"5798",1
"5799",20
"5800",1
"5801",10
"5802",10
"5803",18
"5804",10
"5805",10
"5806",5
"5807",10
"5808",2
"5809",10
"5810",10
"5811",10
"5812",10
"5813",10
"5814",10
"5815",10
"5816",10
"5817",10
"5818",10
"5819",5
"5820",10
"5821",5
"5822",5
"5823",20
"5824",10
"5825",10
"5826",10
"5827",1
"5828",10
"5829",10
"5830",10
"5831",10
"5832",10
"5833",2
"5834",2
"5835",10
"5836",5
"5837",9
"5838",10
"5839",10
"5840",10
"5841",1
"5842",10
"5843",5
"5844",10
"5845",10
"5846",9
"5847",10
"5848",10
"5849",20
"5850",18
"5851",10
"5852",10
"5853",9
"5854",10
"5855",10
"5856",9
"5857",10
"5858",10
"5859",10
"5860",9
"5861",10
"5862",10
"5863",10
"5864",18
"5865",1
"5866",10
"5867",5
"5868",10
"5869",1
"5870",10
"5871",10
"5872",20
"5873",5
"5874",10
"5875",10
"5876",10
"5877",9
"5878",1
"5879",10
"5880",5
"5881",10
"5882",10
"5883",9
"5884",10
"5885",18
"5886",10
"5887",10
"5888",10
"5889",10
"5890",5
"5891",10
"5892",10
"5893",10
"5894",10
"5895",10
"5896",10
"5897",5
"5898",10
"5899",10
"5900",10
"5901",10
"5902",10
"5903",10
"5904",10
"5905",9
"5906",10
"5907",10
"5908",10
"5909",10
"5910",10
"5911",1
"5912",10
"5913",10
"5914",1
"5915",18
"5916",12
"5917",10
"5918",10
"5919",10
"5920",10
"5921",6
"5922",10
"5923",1
"5924",10
"5925",10
"5926",9
"5927",10
"5928",10
"5929",10
"5930",1
"5931",10
"5932",10
"5933",5
"5934",18
"5935",5
"5936",19
"5937",5
"5938",10
"5939",10
"5940",10
"5941",20
"5942",10
"5943",10
"5944",10
"5945",10
"5946",9
"5947",1
"5948",10
"5949",5
"5950",10
"5951",17
"5952",10
"5953",10
"5954",9
"5955",10
"5956",10
"5957",10
"5958",10
"5959",10
"5960",2
"5961",10
"5962",10
"5963",1
"5964",10
"5965",10
"5966",9
"5967",17
"5968",13
"5969",10
"5970",10
"5971",10
"5972",1
"5973",10
"5974",1
"5975",9
"5976",10
"5977",10
"5978",5
"5979",10
"5980",20
"5981",10
"5982",5
"5983",2
"5984",2
"5985",9
"5986",6
"5987",10
"5988",10
"5989",12
"5990",10
"5991",1
"5992",18
"5993",20
"5994",5
"5995",10
"5996",10
"5997",10
"5998",10
"5999",18
"6000",10
"6001",10
"6002",13
"6003",10
"6004",10
"6005",5
"6006",13
"6007",10
"6008",9
"6009",2
"6010",2
"6011",10
"6012",5
"6013",1
"6014",10
"6015",9
"6016",14
"6017",2
"6018",10
"6019",5
"6020",10
"6021",10
"6022",5
"6023",5
"6024",10
"6025",10
"6026",10
"6027",10
"6028",5
"6029",2
"6030",10
"6031",1
"6032",5
"6033",5
"6034",1
"6035",9
"6036",5
"6037",10
"6038",9
"6039",20
"6040",10
"6041",10
"6042",1
"6043",10
"6044",5
"6045",10
"6046",10
"6047",10
"6048",5
"6049",10
"6050",10
"6051",9
"6052",10
"6053",5
"6054",2
"6055",10
"6056",10
"6057",10
"6058",10
"6059",20
"6060",10
"6061",1
"6062",5
"6063",20
"6064",9
"6065",18
"6066",1
"6067",1
"6068",10
"6069",2
"6070",9
"6071",10
"6072",10
"6073",10
"6074",10
"6075",10
"6076",10
"6077",10
"6078",17
"6079",18
"6080",9
"6081",10
"6082",10
"6083",10
"6084",10
"6085",10
"6086",10
"6087",10
"6088",10
"6089",10
"6090",9
"6091",10
"6092",9
"6093",10
"6094",10
"6095",10
"6096",5
"6097",1
"6098",10
"6099",10
"6100",7
"6101",10
"6102",10
"6103",5
"6104",9
"6105",10
"6106",7
"6107",10
"6108",5
"6109",11
"6110",10
"6111",10
"6112",10
"6113",10
"6114",10
"6115",10
"6116",9
"6117",10
"6118",20
"6119",20
"6120",10
"6121",10
"6122",10
"6123",10
"6124",10
"6125",9
"6126",10
"6127",10
"6128",10
"6129",10
"6130",10
"6131",10
"6132",10
"6133",10
"6134",10
"6135",10
"6136",10
"6137",10
"6138",10
"6139",10
"6140",10
"6141",10
"6142",5
"6143",10
"6144",2
"6145",10
"6146",10
"6147",7
"6148",10
"6149",10
"6150",10
"6151",9
"6152",10
"6153",5
"6154",10
"6155",16
"6156",9
"6157",10
"6158",1
"6159",18
"6160",9
"6161",10
"6162",10
"6163",10
"6164",5
"6165",10
"6166",10
"6167",7
"6168",10
"6169",5
"6170",10
"6171",5
"6172",10
"6173",10
"6174",12
"6175",10
"6176",5
"6177",5
"6178",10
"6179",9
"6180",5
"6181",10
"6182",9
"6183",9
"6184",10
"6185",10
"6186",9
"6187",10
"6188",9
"6189",9
"6190",8
"6191",9
"6192",9
"6193",10
"6194",10
"6195",10
"6196",9
"6197",2
"6198",5
"6199",5
"6200",9
"6201",5
"6202",9
"6203",9
"6204",9
"6205",9
"6206",10
"6207",10
"6208",17
"6209",10
"6210",9
"6211",12
"6212",10
"6213",20
"6214",10
"6215",9
"6216",9
"6217",10
"6218",10
"6219",17
"6220",10
"6221",17
"6222",19
"6223",9
"6224",10
"6225",9
"6226",10
"6227",2
"6228",10
"6229",5
"6230",10
"6231",9
"6232",9
"6233",9
"6234",10
"6235",9
"6236",9
"6237",5
"6238",5
"6239",10
"6240",2
"6241",10
"6242",10
"6243",9
"6244",5
"6245",9
"6246",10
"6247",10
"6248",10
"6249",10
"6250",2
"6251",17
"6252",5
"6253",10
"6254",5
"6255",10
"6256",4
"6257",10
"6258",9
"6259",10
"6260",10
"6261",9
"6262",9
"6263",6
"6264",19
"6265",10
"6266",5
"6267",10
"6268",10
"6269",10
"6270",10
"6271",5
"6272",10
"6273",20
"6274",9
"6275",19
"6276",9
"6277",10
"6278",5
"6279",9
"6280",10
"6281",5
"6282",20
"6283",5
"6284",10
"6285",1
"6286",9
"6287",20
"6288",9
"6289",10
"6290",10
"6291",10
"6292",10
"6293",9
"6294",5
"6295",20
"6296",9
"6297",10
"6298",10
"6299",5
"6300",5
"6301",9
"6302",9
"6303",9
"6304",10
"6305",10
"6306",9
"6307",9
"6308",7
"6309",9
"6310",1
"6311",9
"6312",19
"6313",9
"6314",10
"6315",10
"6316",9
"6317",9
"6318",10
"6319",9
"6320",5
"6321",9
"6322",10
"6323",10
"6324",10
"6325",10
"6326",5
"6327",5
"6328",10
"6329",10
"6330",5
"6331",10
"6332",10
"6333",1
"6334",5
"6335",10
"6336",10
"6337",5
"6338",10
"6339",5
"6340",10
"6341",10
"6342",9
"6343",10
"6344",20
"6345",10
"6346",11
"6347",5
"6348",7
"6349",9
"6350",15
"6351",9
"6352",5
"6353",5
"6354",10
"6355",5
"6356",20
"6357",19
"6358",18
"6359",10
"6360",10
"6361",5
"6362",10
"6363",18
"6364",10
"6365",10
"6366",10
"6367",10
"6368",10
"6369",10
"6370",20
"6371",20
"6372",20
"6373",10
"6374",10
"6375",9
"6376",10
"6377",5
"6378",10
"6379",19
"6380",20
"6381",10
"6382",10
"6383",10
"6384",20
"6385",1
"6386",10
"6387",5
"6388",5
"6389",13
"6390",10
"6391",10
"6392",10
"6393",5
"6394",6
"6395",10
"6396",18
"6397",5
"6398",5
"6399",6
"6400",10
"6401",10
"6402",10
"6403",10
"6404",10
"6405",10
"6406",10
"6407",10
"6408",6
"6409",10
"6410",10
"6411",6
"6412",10
"6413",10
"6414",1
"6415",10
"6416",10
"6417",10
"6418",10
"6419",18
"6420",10
"6421",10
"6422",10
"6423",10
"6424",10
"6425",10
"6426",10
"6427",10
"6428",13
"6429",5
"6430",10
"6431",10
"6432",10
"6433",10
"6434",5
"6435",13
"6436",10
"6437",20
"6438",5
"6439",10
"6440",1
"6441",2
"6442",1
"6443",5
"6444",5
"6445",9
"6446",9
"6447",5
"6448",1
"6449",10
"6450",10
"6451",10
"6452",10
"6453",10
"6454",5
"6455",5
"6456",10
"6457",10
"6459",5
"6460",10
"6461",5
"6462",9
"6463",9
"6464",10
"6465",5
"6466",10
"6467",10
"6468",10
"6469",5
"6470",10
"6471",10
"6472",1
"6473",1
"6474",10
"6475",5
"6476",10
"6477",5
"6478",5
"6479",10
"6480",5
"6481",1
"6482",5
"6483",10
"6484",5
"6485",10
"6486",10
"6487",5
"6488",5
"6489",10
"6490",1
"6491",10
"6492",20
"6493",10
"6494",10
"6495",9
"6496",5
"6497",9
"6498",10
"6499",10
"6500",10
"6501",10
"6502",10
"6503",20
"6504",1
"6505",10
"6506",5
"6507",5
"6508",10
"6509",5
"6510",5
"6511",10
"6512",10
"6513",10
"6514",10
"6515",5
"6516",10
"6517",5
"6518",5
"6519",10
"6520",9
"6521",10
"6522",10
"6523",5
"6524",9
"6525",5
"6526",5
"6527",10
"6528",7
"6529",1
"6530",5
"6531",10
"6532",10
"6533",5
"6534",10
"6535",5
"6536",10
"6537",10
"6538",13
"6539",10
"6540",1
"6541",11
"6542",5
"6543",10
"6544",18
"6545",10
"6546",10
"6547",10
"6548",10
"6549",10
"6550",5
"6551",10
"6552",10
"6553",5
"6554",10
"6555",10
"6556",17
"6557",10
"6558",2
"6559",2
"6560",10
"6561",5
"6562",10
"6563",10
"6565",10
"6566",7
"6567",10
"6568",10
"6569",5
"6570",9
"6571",9
"6572",10
"6573",10
"6574",5
"6575",5
"6576",5
"6577",10
"6578",10
"6579",10
"6580",10
"6581",5
"6582",5
"6583",2
"6584",5
"6585",9
"6586",10
"6587",10
"6588",10
"6589",5
"6590",1
"6591",10
"6592",5
"6593",5
"6594",5
"6595",5
"6596",9
"6597",10
"6598",2
"6599",20
"6600",17
"6601",10
"6602",10
"6603",10
"6604",10
"6605",10
"6606",10
"6607",10
"6608",5
"6609",10
"6610",19
"6611",10
"6612",10
"6613",10
"6614",10
"6615",5
"6616",9
"6617",1
"6618",4
"6619",10
"6620",9
"6621",5
"6622",2
"6623",10
"6624",9
"6625",10
"6626",9
"6627",10
"6628",9
"6629",5
"6630",10
"6631",12
"6632",9
"6633",18
"6634",5
"6635",7
"6636",10
"6637",10
"6638",10
"6639",10
"6640",19
"6641",10
"6642",10
"6643",10
"6644",10
"6645",10
"6646",10
"6647",10
"6648",9
"6649",9
"6650",12
"6651",9
"6652",9
"6653",5
"6654",9
"6655",10
"6656",10
"6657",6
"6658",10
"6659",10
"6660",10
"6661",10
"6662",9
"6663",5
"6664",9
"6665",5
"6666",10
"6667",9
"6668",10
"6669",9
"6670",5
"6671",10
"6672",10
"6673",10
"6674",9
"6675",9
"6676",9
"6677",10
"6678",9
"6679",10
"6680",9
"6681",10
"6682",2
"6683",5
"6684",9
"6685",18
"6686",2
"6687",9
"6688",10
"6689",9
"6690",9
"6691",9
"6692",10
"6693",9
"6694",20
"6695",9
"6696",2
"6697",9
"6698",10
"6699",10
"6700",9
"6701",9
"6702",17
"6703",10
"6704",5
"6705",10
"6706",10
"6707",10
"6708",5
"6709",10
"6710",5
"6711",17
"6712",9
"6713",10
"6714",10
"6715",10
"6716",5
"6717",9
"6718",9
"6719",2
"6720",19
"6721",10
"6722",20
"6723",5
"6724",13
"6725",6
"6726",1
"6727",9
"6728",5
"6729",20
"6730",9
"6731",18
"6732",2
"6733",10
"6734",5
"6735",5
"6736",9
"6737",5
"6738",18
"6739",5
"6740",2
"6741",10
"6742",5
"6743",10
"6744",10
"6745",9
"6746",10
"6747",10
"6748",9
"6749",10
"6750",10
"6751",10
"6752",10
"6753",1
"6754",5
"6755",5
"6756",1
"6757",5
"6758",10
"6759",10
"6760",10
"6761",9
"6762",10
"6763",10
"6764",1
"6765",5
"6766",10
"6767",10
"6768",14
"6769",14
"6770",5
"6771",9
"6772",5
"6773",9
"6774",4
"6775",10
"6776",1
"6777",9
"6778",5
"6779",9
"6780",5
"6781",9
"6782",9
"6783",10
"6784",10
"6785",5
"6786",5
"6787",9
"6788",9
"6789",9
"6790",10
"6791",5
"6792",5
"6793",1
"6794",9
"6795",10
"6796",9
"6797",9
"6798",5
"6799",6
"6800",9
"6801",9
"6802",17
"6803",10
"6804",6
"6805",5
"6806",10
"6807",10
"6808",10
"6809",5
"6810",10
"6811",5
"6812",1
"6813",1
"6814",10
"6815",10
"6816",17
"6817",10
"6818",10
"6819",10
"6820",11
"6821",5
"6822",10
"6823",10
"6824",9
"6825",10
"6826",17
"6827",10
"6828",5
"6829",10
"6830",5
"6832",9
"6833",10
"6834",10
"6835",1
"6836",9
"6837",10
"6838",20
"6839",10
"6840",10
"6841",5
"6842",6
"6843",2
"6844",5
"6845",10
"6846",10
"6847",9
"6848",5
"6849",10
"6850",18
"6851",5
"6852",10
"6853",9
"6854",10
"6855",10
"6856",5
"6857",10
"6858",5
"6859",10
"6860",5
"6861",11
"6862",3
"6863",10
"6864",5
"6865",10
"6866",7
"6867",10
"6868",1
"6869",18
"6870",10
"6871",6
"6872",10
"6873",19
"6874",9
"6875",5
"6876",16
"6877",9
"6878",14
"6879",10
"6880",5
"6881",10
"6882",10
"6883",5
"6884",5
"6885",19
"6886",19
"6887",5
"6888",5
"6889",11
"6890",2
"6891",5
"6892",10
"6893",10
"6894",10
"6895",10
"6896",10
"6897",10
"6898",10
"6899",17
"6900",10
"6901",10
"6902",5
"6903",5
"6904",5
"6905",10
"6906",10
"6907",10
"6908",5
"6909",2
"6910",10
"6911",10
"6912",2
"6913",2
"6914",2
"6915",1
"6916",5
"6917",1
"6918",5
"6919",1
"6920",5
"6921",10
"6922",5
"6923",1
"6924",9
"6925",5
"6926",10
"6927",10
"6928",17
"6929",10
"6930",18
"6931",4
"6932",2
"6933",5
"6934",9
"6935",9
"6936",9
"6937",5
"6938",10
"6939",10
"6940",9
"6941",18
"6942",10
"6943",5
"6944",6
"6945",10
"6946",9
"6947",5
"6948",5
"6949",9
"6950",5
"6951",1
"6952",4
"6953",1
"6954",5
"6955",5
"6956",5
"6957",7
"6958",5
"6959",5
"6960",18
"6961",5
"6962",11
"6963",5
"6964",5
"6965",10
"6966",1
"6967",5
"6968",5
"6969",10
"6970",10
"6971",10
"6972",5
"6973",10
"6974",5
"6975",5
"6976",5
"6977",7
"6978",5
"6979",5
"6980",2
"6981",5
"6982",10
"6983",5
"6984",5
"6985",10
"6986",10
"6987",10
"6988",1
"6989",5
"6990",5
"6991",5
"6992",5
"6993",5
"6994",2
"6995",10
"6996",5
"6997",5
"6998",1
"6999",5
"7000",1
"7001",9
"7002",9
"7003",10
"7004",5
"7005",2
"7006",5
"7007",5
"7008",2
"7009",5
"7010",5
"7011",5
"7012",5
"7013",5
"7014",10
"7015",20
"7016",5
"7017",5
"7018",14
"7019",2
"7020",10
"7021",5
"7022",2
"7023",9
"7024",2
"7025",5
"7026",5
"7027",9
"7028",7
"7029",5
"7030",5
"7031",5
"7032",6
"7033",10
"7034",10
"7035",10
"7036",10
"7037",5
"7038",5
"7039",20
"7040",5
"7041",5
"7042",2
"7043",5
"7044",5
"7045",10
"7046",5
"7047",5
"7048",5
"7049",13
"7050",5
"7051",5
"7052",2
"7053",9
"7054",5
"7055",5
"7056",5
"7057",7
"7058",18
"7059",9
"7060",5
"7061",5
"7063",1
"7066",5
"7067",5
"7068",18
"7070",10
"7071",5
"7072",6
"7073",5
"7074",5
"7075",5
"7076",10
"7077",10
"7078",20
"7079",5
"7080",5
"7081",5
"7082",5
"7083",10
"7084",13
"7085",9
"7086",10
"7087",5
"7088",5
"7089",10
"7090",11
"7091",5
"7092",5
"7093",17
"7094",5
"7095",5
"7096",5
"7097",10
"7098",17
"7099",1
"7100",10
"7101",5
"7102",5
"7103",5
"7104",17
"7105",5
"7106",1
"7107",9
"7108",10
"7109",5
"7110",5
"7111",10
"7112",10
"7113",10
"7114",5
"7115",5
"7116",5
"7117",5
"7119",5
"7120",5
"7121",9
"7122",5
"7123",5
"7124",5
"7125",10
"7126",20
"7127",10
"7128",10
"7129",6
"7130",5
"7131",5
"7132",9
"7133",9
"7134",9
"7135",5
"7136",5
"7137",5
"7138",5
"7139",20
"7140",10
"7141",5
"7142",10
"7143",5
"7144",5
"7145",10
"7146",5
"7147",5
"7148",20
"7149",5
"7150",10
"7151",10
"7152",5
"7153",5
"7154",5
"7155",9
"7156",5
"7157",10
"7158",5
"7159",5
"7160",5
"7161",6
"7162",10
"7163",18
"7164",5
"7165",5
"7166",5
"7167",5
"7168",9
"7169",17
"7170",5
"7171",9
"7172",5
"7173",5
"7174",5
"7175",10
"7176",5
"7177",5
"7178",9
"7179",5
"7180",10
"7181",5
"7182",5
"7183",9
"7184",9
"7185",5
"7186",5
"7187",5
"7188",2
"7189",1
"7190",5
"7191",5
"7192",5
"7193",5
"7194",5
"7195",5
"7196",5
"7197",18
"7198",9
"7199",9
"7200",5
"7201",9
"7202",10
"7203",18
"7204",9
"7205",10
"7206",9
"7207",20
"7208",18
"7209",5
"7210",10
"7211",5
"7212",5
"7213",9
"7214",9
"7215",10
"7216",9
"7217",5
"7218",5
"7219",5
"7220",1
"7221",9
"7222",5
"7223",5
"7224",9
"7225",9
"7226",5
"7227",9
"7228",9
"7229",9
"7230",9
"7231",9
"7232",10
"7233",5
"7234",6
"7235",5
"7236",1
"7237",5
"7238",5
"7239",5
"7240",2
"7241",5
